sample_id,date,hour,city,weather,cloud_cover,humidity,temperature,precipitation,solar_altitude,outdoor_lux
1089,2016-06-02,10,巴黎,雨,1.0,0.9,14.9,1.3,46.2,11050.0
1090,2016-06-02,10,巴黎,雨,1.0,0.9,14.9,1.3,46.3,11180.0
1091,2016-06-02,10,巴黎,雨,1.0,0.9,14.9,1.3,46.5,11270.0
1092,2016-06-02,10,巴黎,雨,1.0,0.9,14.9,1.3,46.7,11370.0
1093,2016-06-02,10,巴黎,雨,1.0,0.9,14.9,1.3,46.8,11490.0
1094,2016-06-02,10,巴黎,雨,1.0,0.9,14.9,1.3,47.0,11720.0
1095,2016-06-02,10,巴黎,雨,1.0,0.9,14.9,1.3,47.2,11870.0
1096,2016-06-02,10,巴黎,雨,1.0,0.9,14.9,1.3,47.3,11850.0
1097,2016-06-02,10,巴黎,雨,1.0,0.9,14.9,1.3,47.5,11700.0
1098,2016-06-02,10,巴黎,雨,1.0,0.9,14.9,1.3,47.7,11550.0
1099,2016-06-02,10,巴黎,雨,1.0,0.9,14.9,1.3,47.8,11320.0
1100,2016-06-02,10,巴黎,雨,1.0,0.9,14.9,1.3,48.0,11030.0
1101,2016-06-02,10,巴黎,雨,1.0,0.9,14.9,1.3,48.2,10680.0
1102,2016-06-02,10,巴黎,雨,1.0,0.9,14.9,1.3,48.3,10320.0
1103,2016-06-02,10,巴黎,雨,1.0,0.9,14.9,1.3,48.5,9910.0
1104,2016-06-02,10,巴黎,雨,1.0,0.9,14.9,1.3,48.6,9500.0
1105,2016-06-02,10,巴黎,雨,1.0,0.9,14.9,1.3,48.8,9130.0
1106,2016-06-02,10,巴黎,雨,1.0,0.9,14.9,1.3,49.0,8840.0
1107,2016-06-02,10,巴黎,雨,1.0,0.9,14.9,1.3,49.1,8620.0
1108,2016-06-02,10,巴黎,雨,1.0,0.9,14.9,1.3,49.3,8490.0
1109,2016-06-02,10,巴黎,雨,1.0,0.9,14.9,1.3,49.5,8400.0
1110,2016-06-02,10,巴黎,雨,1.0,0.9,14.9,1.3,49.6,8390.0
1111,2016-06-02,10,巴黎,雨,1.0,0.9,14.9,1.3,49.8,8340.0
1112,2016-06-02,10,巴黎,雨,1.0,0.9,14.9,1.3,49.9,8310.0
1113,2016-06-02,10,巴黎,雨,1.0,0.9,14.9,1.3,50.1,8310.0
1114,2016-06-02,11,巴黎,雨,1.0,0.9,14.9,1.3,50.3,8360.0
1115,2016-06-02,11,巴黎,雨,1.0,0.9,14.9,1.3,50.4,8450.0
1116,2016-06-02,11,巴黎,雨,1.0,0.9,14.9,1.3,50.6,8620.0
1117,2016-06-02,11,巴黎,雨,1.0,0.9,14.9,1.3,50.8,8810.0
1118,2016-06-02,11,巴黎,雨,1.0,0.9,14.9,1.3,50.9,9100.0
1119,2016-06-02,11,巴黎,雨,1.0,0.9,14.9,1.3,51.1,9530.0
1120,2016-06-02,11,巴黎,雨,1.0,0.9,14.9,1.3,51.2,10070.0
1121,2016-06-02,11,巴黎,雨,1.0,0.9,14.9,1.3,51.4,10820.0
1122,2016-06-02,11,巴黎,雨,1.0,0.9,14.9,1.3,51.5,11720.0
1123,2016-06-02,11,巴黎,雨,1.0,0.9,14.9,1.3,51.7,12690.0
1124,2016-06-02,11,巴黎,雨,1.0,0.9,14.9,1.3,51.9,13490.0
1125,2016-06-02,11,巴黎,雨,1.0,0.9,14.9,1.3,52.0,13840.0
1126,2016-06-02,11,巴黎,雨,1.0,0.9,14.9,1.3,52.2,13720.0
1127,2016-06-02,11,巴黎,雨,1.0,0.9,14.9,1.3,52.3,13390.0
1128,2016-06-02,11,巴黎,雨,1.0,0.9,14.9,1.3,52.5,12690.0
1129,2016-06-02,11,巴黎,雨,1.0,0.9,14.9,1.3,52.6,11690.0
1130,2016-06-02,11,巴黎,雨,1.0,0.9,14.9,1.3,52.8,10970.0
1131,2016-06-02,11,巴黎,雨,1.0,0.9,14.9,1.3,53.0,10740.0
1132,2016-06-02,11,巴黎,雨,1.0,0.9,14.9,1.3,53.1,10640.0
1133,2016-06-02,11,巴黎,雨,1.0,0.9,14.9,1.3,53.3,10360.0
1134,2016-06-02,11,巴黎,雨,1.0,0.9,14.9,1.3,53.4,10170.0
1135,2016-06-02,11,巴黎,雨,1.0,0.9,14.9,1.3,53.6,10150.0
1136,2016-06-02,11,巴黎,雨,1.0,0.9,14.9,1.3,53.7,10060.0
1137,2016-06-02,11,巴黎,雨,1.0,0.9,14.9,1.3,53.9,9740.0
1138,2016-06-02,11,巴黎,雨,1.0,0.9,14.9,1.3,54.0,9420.0
1139,2016-06-02,11,巴黎,雨,1.0,0.9,14.9,1.3,54.2,9330.0
1140,2016-06-02,11,巴黎,雨,1.0,0.9,14.9,1.3,54.3,9360.0
1141,2016-06-02,11,巴黎,雨,1.0,0.9,14.9,1.3,54.5,9420.0
1142,2016-06-02,11,巴黎,雨,1.0,0.9,14.9,1.3,54.6,9410.0
1143,2016-06-02,11,巴黎,雨,1.0,0.9,14.9,1.3,54.8,9480.0
1144,2016-06-02,11,巴黎,雨,1.0,0.91,15.0,1.6,54.9,9830.0
1145,2016-06-02,11,巴黎,雨,1.0,0.91,15.0,1.6,55.1,10200.0
1146,2016-06-02,11,巴黎,雨,1.0,0.91,15.0,1.6,55.2,10140.0
1147,2016-06-02,11,巴黎,雨,1.0,0.91,15.0,1.6,55.4,9910.0
1148,2016-06-02,11,巴黎,雨,1.0,0.91,15.0,1.6,55.5,10200.0
1149,2016-06-02,11,巴黎,雨,1.0,0.91,15.0,1.6,55.7,10970.0
1150,2016-06-02,11,巴黎,雨,1.0,0.91,15.0,1.6,55.8,11650.0
1151,2016-06-02,11,巴黎,雨,1.0,0.91,15.0,1.6,56.0,11760.0
1152,2016-06-02,11,巴黎,雨,1.0,0.91,15.0,1.6,56.1,11380.0
1153,2016-06-02,11,巴黎,雨,1.0,0.91,15.0,1.6,56.3,10880.0
1154,2016-06-02,11,巴黎,雨,1.0,0.91,15.0,1.6,56.4,10520.0
1155,2016-06-02,11,巴黎,雨,1.0,0.91,15.0,1.6,56.5,10580.0
1156,2016-06-02,11,巴黎,雨,1.0,0.91,15.0,1.6,56.7,10880.0
1157,2016-06-02,11,巴黎,雨,1.0,0.91,15.0,1.6,56.8,11170.0
1158,2016-06-02,11,巴黎,雨,1.0,0.91,15.0,1.6,57.0,11440.0
1159,2016-06-02,11,巴黎,雨,1.0,0.91,15.0,1.6,57.1,11550.0
1160,2016-06-02,11,巴黎,雨,1.0,0.91,15.0,1.6,57.3,11500.0
1161,2016-06-02,11,巴黎,雨,1.0,0.91,15.0,1.6,57.4,11670.0
1162,2016-06-02,11,巴黎,雨,1.0,0.91,15.0,1.6,57.5,12110.0
1163,2016-06-02,11,巴黎,雨,1.0,0.91,15.0,1.6,57.7,12260.0
1164,2016-06-02,11,巴黎,雨,1.0,0.91,15.0,1.6,57.8,11940.0
1165,2016-06-02,11,巴黎,雨,1.0,0.91,15.0,1.6,57.9,11990.0
1166,2016-06-02,11,巴黎,雨,1.0,0.91,15.0,1.6,58.1,12930.0
1167,2016-06-02,11,巴黎,雨,1.0,0.91,15.0,1.6,58.2,14370.0
1168,2016-06-02,11,巴黎,雨,1.0,0.91,15.0,1.6,58.4,15480.0
1169,2016-06-02,11,巴黎,雨,1.0,0.91,15.0,1.6,58.5,16230.0
1170,2016-06-02,11,巴黎,雨,1.0,0.91,15.0,1.6,58.6,16520.0
1171,2016-06-02,11,巴黎,雨,1.0,0.91,15.0,1.6,58.8,16640.0
1172,2016-06-02,11,巴黎,雨,1.0,0.91,15.0,1.6,58.9,17160.0
1173,2016-06-02,11,巴黎,雨,1.0,0.91,15.0,1.6,59.0,18040.0
1174,2016-06-02,12,巴黎,雨,1.0,0.91,15.0,1.6,59.2,18840.0
1175,2016-06-02,12,巴黎,雨,1.0,0.91,15.0,1.6,59.3,19540.0
1176,2016-06-02,12,巴黎,雨,1.0,0.91,15.0,1.6,59.4,20150.0
1177,2016-06-02,12,巴黎,雨,1.0,0.91,15.0,1.6,59.5,20410.0
1178,2016-06-02,12,巴黎,雨,1.0,0.91,15.0,1.6,59.7,20060.0
1179,2016-06-02,12,巴黎,雨,1.0,0.91,15.0,1.6,59.8,19150.0
1180,2016-06-02,12,巴黎,雨,1.0,0.91,15.0,1.6,59.9,17780.0
1181,2016-06-02,12,巴黎,雨,1.0,0.91,15.0,1.6,60.1,16240.0
1182,2016-06-02,12,巴黎,雨,1.0,0.91,15.0,1.6,60.2,14880.0
1183,2016-06-02,12,巴黎,雨,1.0,0.91,15.0,1.6,60.3,14100.0
1184,2016-06-02,12,巴黎,雨,1.0,0.91,15.0,1.6,60.4,13890.0
1185,2016-06-02,12,巴黎,雨,1.0,0.91,15.0,1.6,60.5,13800.0
1186,2016-06-02,12,巴黎,雨,1.0,0.91,15.0,1.6,60.7,13540.0
1187,2016-06-02,12,巴黎,雨,1.0,0.91,15.0,1.6,60.8,13300.0
1188,2016-06-02,12,巴黎,雨,1.0,0.91,15.0,1.6,60.9,13300.0
1189,2016-06-02,12,巴黎,雨,1.0,0.91,15.0,1.6,61.0,13510.0
1190,2016-06-02,12,巴黎,雨,1.0,0.91,15.0,1.6,61.1,13720.0
1191,2016-06-02,12,巴黎,雨,1.0,0.91,15.0,1.6,61.3,13750.0
1192,2016-06-02,12,巴黎,雨,1.0,0.91,15.0,1.6,61.4,13430.0
1193,2016-06-02,12,巴黎,雨,1.0,0.91,15.0,1.6,61.5,13080.0
1194,2016-06-02,12,巴黎,雨,1.0,0.91,15.0,1.6,61.6,12870.0
1195,2016-06-02,12,巴黎,雨,1.0,0.91,15.0,1.6,61.7,12810.0
1196,2016-06-02,12,巴黎,雨,1.0,0.91,15.0,1.6,61.8,13020.0
1197,2016-06-02,12,巴黎,雨,1.0,0.91,15.0,1.6,61.9,13480.0
1198,2016-06-02,12,巴黎,雨,1.0,0.91,15.0,1.6,62.1,13810.0
1199,2016-06-02,12,巴黎,雨,1.0,0.91,15.0,1.6,62.2,13930.0
1200,2016-06-02,12,巴黎,雨,1.0,0.91,15.0,1.6,62.3,13870.0
1201,2016-06-02,12,巴黎,雨,1.0,0.91,15.0,1.6,62.4,13750.0
1202,2016-06-02,12,巴黎,雨,1.0,0.91,15.0,1.6,62.5,13720.0
1203,2016-06-02,12,巴黎,雨,1.0,0.91,15.0,1.6,62.6,13860.0
1204,2016-06-02,12,巴黎,雨,1.0,0.91,15.0,1.6,62.7,14210.0
1205,2016-06-02,12,巴黎,雨,1.0,0.91,15.1,1.5,62.8,14440.0
1206,2016-06-02,12,巴黎,雨,1.0,0.91,15.1,1.5,62.9,14510.0
1207,2016-06-02,12,巴黎,雨,1.0,0.91,15.1,1.5,63.0,14590.0
1208,2016-06-02,12,巴黎,雨,1.0,0.91,15.1,1.5,63.1,14620.0
1209,2016-06-02,12,巴黎,雨,1.0,0.91,15.1,1.5,63.2,14530.0
1210,2016-06-02,12,巴黎,雨,1.0,0.91,15.1,1.5,63.3,14340.0
1211,2016-06-02,12,巴黎,雨,1.0,0.91,15.1,1.5,63.4,14360.0
1212,2016-06-02,12,巴黎,雨,1.0,0.91,15.1,1.5,63.5,14510.0
1213,2016-06-02,12,巴黎,雨,1.0,0.91,15.1,1.5,63.6,14720.0
1214,2016-06-02,12,巴黎,雨,1.0,0.91,15.1,1.5,63.7,15100.0
1215,2016-06-02,12,巴黎,雨,1.0,0.91,15.1,1.5,63.8,15420.0
1216,2016-06-02,12,巴黎,雨,1.0,0.91,15.1,1.5,63.9,15450.0
1217,2016-06-02,12,巴黎,雨,1.0,0.91,15.1,1.5,63.9,15390.0
1218,2016-06-02,12,巴黎,雨,1.0,0.91,15.1,1.5,64.0,15030.0
1219,2016-06-02,12,巴黎,雨,1.0,0.91,15.1,1.5,64.1,14470.0
1220,2016-06-02,12,巴黎,雨,1.0,0.91,15.1,1.5,64.2,14030.0
1221,2016-06-02,12,巴黎,雨,1.0,0.91,15.1,1.5,64.3,14240.0
1222,2016-06-02,12,巴黎,雨,1.0,0.91,15.1,1.5,64.4,14860.0
1223,2016-06-02,12,巴黎,雨,1.0,0.91,15.1,1.5,64.4,15350.0
1224,2016-06-02,12,巴黎,雨,1.0,0.91,15.1,1.5,64.5,15420.0
1225,2016-06-02,12,巴黎,雨,1.0,0.91,15.1,1.5,64.6,15300.0
1226,2016-06-02,12,巴黎,雨,1.0,0.91,15.1,1.5,64.7,15170.0
1227,2016-06-02,12,巴黎,雨,1.0,0.91,15.1,1.5,64.8,15610.0
1228,2016-06-02,12,巴黎,雨,1.0,0.91,15.1,1.5,64.8,16470.0
1229,2016-06-02,12,巴黎,雨,1.0,0.91,15.1,1.5,64.9,17400.0
1230,2016-06-02,12,巴黎,雨,1.0,0.91,15.1,1.5,65.0,18220.0
1231,2016-06-02,12,巴黎,雨,1.0,0.91,15.1,1.5,65.0,18740.0
1232,2016-06-02,12,巴黎,雨,1.0,0.91,15.1,1.5,65.1,19040.0
1233,2016-06-02,12,巴黎,雨,1.0,0.91,15.1,1.5,65.2,19310.0
1234,2016-06-02,13,巴黎,雨,1.0,0.91,15.1,1.5,65.2,19590.0
1235,2016-06-02,13,巴黎,雨,1.0,0.91,15.1,1.5,65.3,19740.0
1236,2016-06-02,13,巴黎,雨,1.0,0.91,15.1,1.5,65.4,19850.0
1237,2016-06-02,13,巴黎,雨,1.0,0.91,15.1,1.5,65.4,19980.0
1238,2016-06-02,13,巴黎,雨,1.0,0.91,15.1,1.5,65.5,20320.0
1239,2016-06-02,13,巴黎,雨,1.0,0.91,15.1,1.5,65.5,20650.0
1240,2016-06-02,13,巴黎,雨,1.0,0.91,15.1,1.5,65.6,20540.0
1241,2016-06-02,13,巴黎,雨,1.0,0.91,15.1,1.5,65.7,20040.0
1242,2016-06-02,13,巴黎,雨,1.0,0.91,15.1,1.5,65.7,19440.0
1243,2016-06-02,13,巴黎,雨,1.0,0.91,15.1,1.5,65.8,19120.0
1244,2016-06-02,13,巴黎,雨,1.0,0.91,15.1,1.5,65.8,19310.0
1245,2016-06-02,13,巴黎,雨,1.0,0.91,15.1,1.5,65.9,20150.0
1246,2016-06-02,13,巴黎,雨,1.0,0.91,15.1,1.5,65.9,21320.0
1247,2016-06-02,13,巴黎,雨,1.0,0.91,15.1,1.5,65.9,22870.0
1248,2016-06-02,13,巴黎,雨,1.0,0.91,15.1,1.5,66.0,24770.0
1249,2016-06-02,13,巴黎,雨,1.0,0.91,15.1,1.5,66.0,26590.0
1250,2016-06-02,13,巴黎,雨,1.0,0.91,15.1,1.5,66.1,28010.0
1251,2016-06-02,13,巴黎,雨,1.0,0.91,15.1,1.5,66.1,29020.0
1252,2016-06-02,13,巴黎,雨,1.0,0.91,15.1,1.5,66.1,29800.0
1253,2016-06-02,13,巴黎,雨,1.0,0.91,15.1,1.5,66.2,30500.0
1254,2016-06-02,13,巴黎,雨,1.0,0.91,15.1,1.5,66.2,31150.0
1255,2016-06-02,13,巴黎,雨,1.0,0.91,15.1,1.5,66.2,31590.0
1256,2016-06-02,13,巴黎,雨,1.0,0.91,15.1,1.5,66.3,31940.0
1257,2016-06-02,13,巴黎,雨,1.0,0.91,15.1,1.5,66.3,32250.0
1258,2016-06-02,13,巴黎,雨,1.0,0.91,15.1,1.5,66.3,32030.0
1259,2016-06-02,13,巴黎,雨,1.0,0.91,15.1,1.5,66.4,31400.0
1260,2016-06-02,13,巴黎,雨,1.0,0.91,15.1,1.5,66.4,30670.0
1261,2016-06-02,13,巴黎,雨,1.0,0.91,15.1,1.5,66.4,29890.0
1262,2016-06-02,13,巴黎,雨,1.0,0.91,15.1,1.5,66.4,29070.0
1263,2016-06-02,13,巴黎,雨,1.0,0.91,15.1,1.5,66.4,28430.0
1264,2016-06-02,13,巴黎,雨,1.0,0.91,15.3,1.5,66.4,27920.0
1265,2016-06-02,13,巴黎,雨,1.0,0.91,15.3,1.5,66.5,27400.0
1266,2016-06-02,13,巴黎,雨,1.0,0.91,15.3,1.5,66.5,26930.0
1267,2016-06-02,13,巴黎,雨,1.0,0.91,15.3,1.5,66.5,26580.0
1268,2016-06-02,13,巴黎,雨,1.0,0.91,15.3,1.5,66.5,26030.0
1269,2016-06-02,13,巴黎,雨,1.0,0.91,15.3,1.5,66.5,25330.0
1270,2016-06-02,13,巴黎,雨,1.0,0.91,15.3,1.5,66.5,24220.0
1271,2016-06-02,13,巴黎,雨,1.0,0.91,15.3,1.5,66.5,23900.0
1272,2016-06-02,13,巴黎,雨,1.0,0.91,15.3,1.5,66.5,23460.0
1273,2016-06-02,13,巴黎,雨,1.0,0.91,15.3,1.5,66.5,22520.0
1274,2016-06-02,13,巴黎,雨,1.0,0.91,15.3,1.5,66.5,21110.0
1275,2016-06-02,13,巴黎,雨,1.0,0.91,15.3,1.5,66.5,19100.0
1276,2016-06-02,13,巴黎,雨,1.0,0.91,15.3,1.5,66.5,20390.0
1277,2016-06-02,13,巴黎,雨,1.0,0.91,15.3,1.5,66.5,21440.0
1278,2016-06-02,13,巴黎,雨,1.0,0.91,15.3,1.5,66.5,24450.0
1279,2016-06-02,13,巴黎,雨,1.0,0.91,15.3,1.5,66.5,26670.0
1280,2016-06-02,13,巴黎,雨,1.0,0.91,15.3,1.5,66.5,27890.0
1281,2016-06-02,13,巴黎,雨,1.0,0.91,15.3,1.5,66.4,27480.0
1282,2016-06-02,13,巴黎,雨,1.0,0.91,15.3,1.5,66.4,25330.0
1283,2016-06-02,13,巴黎,雨,1.0,0.91,15.3,1.5,66.4,26170.0
1284,2016-06-02,13,巴黎,雨,1.0,0.91,15.3,1.5,66.4,25030.0
1285,2016-06-02,13,巴黎,雨,1.0,0.91,15.3,1.5,66.4,22840.0
1286,2016-06-02,13,巴黎,雨,1.0,0.91,15.3,1.5,66.3,22750.0
1287,2016-06-02,13,巴黎,雨,1.0,0.91,15.3,1.5,66.3,24610.0
1288,2016-06-02,13,巴黎,雨,1.0,0.91,15.3,1.5,66.3,26490.0
1289,2016-06-02,13,巴黎,雨,1.0,0.91,15.3,1.5,66.3,28530.0
1290,2016-06-02,13,巴黎,雨,1.0,0.91,15.3,1.5,66.2,28800.0
1291,2016-06-02,13,巴黎,雨,1.0,0.91,15.3,1.5,66.2,28590.0
1292,2016-06-02,13,巴黎,雨,1.0,0.91,15.3,1.5,66.2,25900.0
1293,2016-06-02,13,巴黎,雨,1.0,0.91,15.3,1.5,66.1,25060.0
1294,2016-06-02,14,巴黎,雨,1.0,0.91,15.3,1.5,66.1,24920.0
1295,2016-06-02,14,巴黎,雨,1.0,0.91,15.3,1.5,66.1,25050.0
1296,2016-06-02,14,巴黎,雨,1.0,0.91,15.3,1.5,66.0,25530.0
1297,2016-06-02,14,巴黎,雨,1.0,0.91,15.3,1.5,66.0,27510.0
1298,2016-06-02,14,巴黎,雨,1.0,0.91,15.3,1.5,65.9,29420.0
1299,2016-06-02,14,巴黎,雨,1.0,0.91,15.3,1.5,65.9,30260.0
1300,2016-06-02,14,巴黎,雨,1.0,0.91,15.3,1.5,65.8,30930.0
1301,2016-06-02,14,巴黎,雨,1.0,0.91,15.3,1.5,65.8,30320.0
1302,2016-06-02,14,巴黎,雨,1.0,0.91,15.3,1.5,65.8,30910.0
1303,2016-06-02,14,巴黎,雨,1.0,0.91,15.3,1.5,65.7,28070.0
1304,2016-06-02,14,巴黎,雨,1.0,0.91,15.3,1.5,65.6,26980.0
1305,2016-06-02,14,巴黎,雨,1.0,0.91,15.3,1.5,65.6,28600.0
1306,2016-06-02,14,巴黎,雨,1.0,0.91,15.3,1.5,65.5,30020.0
1307,2016-06-02,14,巴黎,雨,1.0,0.91,15.3,1.5,65.5,30790.0
1308,2016-06-02,14,巴黎,雨,1.0,0.91,15.3,1.5,65.4,30560.0
1309,2016-06-02,14,巴黎,雨,1.0,0.91,15.3,1.5,65.4,31160.0
1310,2016-06-02,14,巴黎,雨,1.0,0.91,15.3,1.5,65.3,31630.0
1311,2016-06-02,14,巴黎,雨,1.0,0.91,15.3,1.5,65.2,32010.0
1312,2016-06-02,14,巴黎,雨,1.0,0.91,15.3,1.5,65.2,31840.0
1313,2016-06-02,14,巴黎,雨,1.0,0.91,15.3,1.5,65.1,31540.0
1314,2016-06-02,14,巴黎,雨,1.0,0.91,15.3,1.5,65.0,30970.0
1315,2016-06-02,14,巴黎,雨,1.0,0.91,15.3,1.5,65.0,30270.0
1316,2016-06-02,14,巴黎,雨,1.0,0.91,15.3,1.5,64.9,30340.0
1317,2016-06-02,14,巴黎,雨,1.0,0.91,15.3,1.5,64.8,30520.0
1318,2016-06-02,14,巴黎,雨,1.0,0.91,15.3,1.5,64.7,31430.0
1319,2016-06-02,14,巴黎,雨,1.0,0.91,15.3,1.5,64.7,32430.0
1320,2016-06-02,14,巴黎,雨,1.0,0.91,15.3,1.5,64.6,32370.0
1321,2016-06-02,14,巴黎,雨,1.0,0.91,15.3,1.5,64.5,30940.0
1322,2016-06-02,14,巴黎,雨,1.0,0.91,15.3,1.5,64.4,28680.0
1323,2016-06-02,14,巴黎,雨,1.0,0.91,15.3,1.5,64.4,27200.0
1324,2016-06-02,14,巴黎,雨,1.0,0.91,15.3,1.5,64.3,26490.0
1325,2016-06-02,14,巴黎,雨,1.0,0.9,15.4,1.1,64.2,24120.0
1326,2016-06-02,14,巴黎,雨,1.0,0.9,15.4,1.1,64.1,21230.0
1327,2016-06-02,14,巴黎,雨,1.0,0.9,15.4,1.1,64.0,18600.0
1328,2016-06-02,14,巴黎,雨,1.0,0.9,15.4,1.1,63.9,17430.0
1329,2016-06-02,14,巴黎,雨,1.0,0.9,15.4,1.1,63.8,18920.0
1330,2016-06-02,14,巴黎,雨,1.0,0.9,15.4,1.1,63.8,21110.0
1331,2016-06-02,14,巴黎,雨,1.0,0.9,15.4,1.1,63.7,20900.0
1332,2016-06-02,14,巴黎,雨,1.0,0.9,15.4,1.1,63.6,20110.0
1333,2016-06-02,14,巴黎,雨,1.0,0.9,15.4,1.1,63.5,17130.0
1334,2016-06-02,14,巴黎,雨,1.0,0.9,15.4,1.1,63.4,14640.0
1335,2016-06-02,14,巴黎,雨,1.0,0.9,15.4,1.1,63.3,13850.0
1336,2016-06-02,14,巴黎,雨,1.0,0.9,15.4,1.1,63.2,12950.0
1337,2016-06-02,14,巴黎,雨,1.0,0.9,15.4,1.1,63.1,12020.0
1338,2016-06-02,14,巴黎,雨,1.0,0.9,15.4,1.1,63.0,11260.0
1339,2016-06-02,14,巴黎,雨,1.0,0.9,15.4,1.1,62.9,11200.0
1340,2016-06-02,14,巴黎,雨,1.0,0.9,15.4,1.1,62.8,11290.0
1341,2016-06-02,14,巴黎,雨,1.0,0.9,15.4,1.1,62.7,11470.0
1342,2016-06-02,14,巴黎,雨,1.0,0.9,15.4,1.1,62.6,12260.0
1343,2016-06-02,14,巴黎,雨,1.0,0.9,15.4,1.1,62.5,13470.0
1344,2016-06-02,14,巴黎,雨,1.0,0.9,15.4,1.1,62.4,14090.0
1345,2016-06-02,14,巴黎,雨,1.0,0.9,15.4,1.1,62.3,13940.0
1346,2016-06-02,14,巴黎,雨,1.0,0.9,15.4,1.1,62.2,13480.0
1347,2016-06-02,14,巴黎,雨,1.0,0.9,15.4,1.1,62.0,12680.0
1348,2016-06-02,14,巴黎,雨,1.0,0.9,15.4,1.1,61.9,12080.0
1349,2016-06-02,14,巴黎,雨,1.0,0.9,15.4,1.1,61.8,10580.0
1350,2016-06-02,14,巴黎,雨,1.0,0.9,15.4,1.1,61.7,10490.0
1351,2016-06-02,14,巴黎,雨,1.0,0.9,15.4,1.1,61.6,12390.0
1352,2016-06-02,14,巴黎,雨,1.0,0.9,15.4,1.1,61.5,14760.0
1353,2016-06-02,14,巴黎,雨,1.0,0.9,15.4,1.1,61.4,15490.0
1354,2016-06-02,15,巴黎,雨,1.0,0.9,15.4,1.1,61.2,14850.0
1355,2016-06-02,15,巴黎,雨,1.0,0.9,15.4,1.1,61.1,12720.0
1356,2016-06-02,15,巴黎,雨,1.0,0.9,15.4,1.1,61.0,11530.0
1357,2016-06-02,15,巴黎,雨,1.0,0.9,15.4,1.1,60.9,11190.0
1358,2016-06-02,15,巴黎,雨,1.0,0.9,15.4,1.1,60.8,11230.0
1359,2016-06-02,15,巴黎,雨,1.0,0.9,15.4,1.1,60.7,11900.0
1360,2016-06-02,15,巴黎,雨,1.0,0.9,15.4,1.1,60.5,12260.0
1361,2016-06-02,15,巴黎,雨,1.0,0.9,15.4,1.1,60.4,11960.0
1362,2016-06-02,15,巴黎,雨,1.0,0.9,15.4,1.1,60.3,11350.0
1363,2016-06-02,15,巴黎,雨,1.0,0.9,15.4,1.1,60.2,10700.0
1364,2016-06-02,15,巴黎,雨,1.0,0.9,15.4,1.1,60.0,9390.0
1365,2016-06-02,15,巴黎,雨,1.0,0.9,15.4,1.1,59.9,9090.0
1366,2016-06-02,15,巴黎,雨,1.0,0.9,15.4,1.1,59.8,10760.0
1367,2016-06-02,15,巴黎,雨,1.0,0.9,15.4,1.1,59.7,11000.0
1368,2016-06-02,15,巴黎,雨,1.0,0.9,15.4,1.1,59.5,9440.0
1369,2016-06-02,15,巴黎,雨,1.0,0.9,15.4,1.1,59.4,8130.0
1370,2016-06-02,15,巴黎,雨,1.0,0.9,15.4,1.1,59.3,7290.0
1371,2016-06-02,15,巴黎,雨,1.0,0.9,15.4,1.1,59.1,6763.0
1372,2016-06-02,15,巴黎,雨,1.0,0.9,15.4,1.1,59.0,6200.0
1373,2016-06-02,15,巴黎,雨,1.0,0.9,15.4,1.1,58.9,6185.0
1374,2016-06-02,15,巴黎,雨,1.0,0.9,15.4,1.1,58.7,6732.0
1375,2016-06-02,15,巴黎,雨,1.0,0.9,15.4,1.1,58.6,8460.0
1376,2016-06-02,15,巴黎,雨,1.0,0.9,15.4,1.1,58.5,8920.0
1377,2016-06-02,15,巴黎,雨,1.0,0.9,15.4,1.1,58.3,9730.0
1378,2016-06-02,15,巴黎,雨,1.0,0.9,15.4,1.1,58.2,11640.0
1379,2016-06-02,15,巴黎,雨,1.0,0.9,15.4,1.1,58.1,12570.0
1380,2016-06-02,15,巴黎,雨,1.0,0.9,15.4,1.1,57.9,12760.0
1381,2016-06-02,15,巴黎,雨,1.0,0.9,15.4,1.1,57.8,12340.0
1382,2016-06-02,15,巴黎,雨,1.0,0.9,15.4,1.1,57.7,11840.0
1383,2016-06-02,15,巴黎,雨,1.0,0.9,15.4,1.1,57.5,12200.0
1384,2016-06-02,15,巴黎,雨,1.0,0.9,15.3,1.2,57.4,11900.0
1385,2016-06-02,15,巴黎,雨,1.0,0.9,15.3,1.2,57.2,11370.0
1386,2016-06-02,15,巴黎,雨,1.0,0.9,15.3,1.2,57.1,10710.0
1387,2016-06-02,15,巴黎,雨,1.0,0.9,15.3,1.2,57.0,9620.0
1388,2016-06-02,15,巴黎,雨,1.0,0.9,15.3,1.2,56.8,9180.0
1389,2016-06-02,15,巴黎,雨,1.0,0.9,15.3,1.2,56.7,9700.0
1390,2016-06-02,15,巴黎,雨,1.0,0.9,15.3,1.2,56.5,10610.0
1391,2016-06-02,15,巴黎,雨,1.0,0.9,15.3,1.2,56.4,11140.0
1392,2016-06-02,15,巴黎,雨,1.0,0.9,15.3,1.2,56.2,10040.0
1393,2016-06-02,15,巴黎,雨,1.0,0.9,15.3,1.2,56.1,9120.0
1394,2016-06-02,15,巴黎,雨,1.0,0.9,15.3,1.2,55.9,9120.0
1395,2016-06-02,15,巴黎,雨,1.0,0.9,15.3,1.2,55.8,8890.0
1396,2016-06-02,15,巴黎,雨,1.0,0.9,15.3,1.2,55.7,7950.0
1397,2016-06-02,15,巴黎,雨,1.0,0.9,15.3,1.2,55.5,8240.0
1398,2016-06-02,15,巴黎,雨,1.0,0.9,15.3,1.2,55.4,9630.0
